Forecast_Return,Sentiment,Volatility,Max_Drawdown,Beta,Forecast_Signal,Sentiment_Signal,Risk_Signal,Composite_Score,Recommendation,Date,Actual_Return,Ticker,Strategy_Return,Strategy_Equity,BuyHold_Equity
-0.0038915798,0.0,0.19500947785785588,-0.10130490358845734,0.804024084167735,-0.013853161998637287,0.0,0.15429342834007212,-0.03778526666733307,HOLD,2025-02-27,0.0216174592396747,JPM,0.0,0.8136597643205321,1.2651713514582035
-0.0045488933,0.0,0.19961625183990167,-0.10130490358845734,0.8399828262631132,-0.26337999417099367,0.0,0.17641731904366054,-0.16697346089422893,HOLD,2025-02-28,-0.0152276055643225,JPM,0.0,0.8136597643205321,1.2459058211469172
-0.0046019126,0.0,0.20006273694974575,-0.10130490358845734,0.8570717984424211,-0.28350697767733557,0.0,0.1828048548006469,-0.17831445979879718,HOLD,2025-03-03,-0.0397897944092608,JPM,0.0,0.8136597643205321,1.19633148467018
-0.0043077115,0.0,0.21652577881904633,-0.10609053569124016,0.9321638152603305,-0.17182348341679998,0.0,0.2693092840268732,-0.13977359851377463,HOLD,2025-03-04,0.0051148679407251,JPM,0.0,0.8136597643205321,1.2024505622275996
-0.004160431,0.0,0.21631521130018766,-0.10609053569124016,0.9337690877333116,-0.11591342435706553,0.0,0.26931142761342886,-0.11181899770121853,HOLD,2025-03-05,-0.0198385660068044,JPM,0.0,0.8136597643205321,1.1785956673789282
-0.0042517222,0.0,0.21972708985449338,-0.11934289520618813,0.9500344310389264,-0.1505690398909213,0.0,0.34920509085424317,-0.1451255381163093,HOLD,2025-03-06,-0.0172791300746202,JPM,0.0,0.8136597643205321,1.1582305595369038
-0.0045871316,0.0,0.22206820235476338,-0.134559883871059,0.918749251137729,-0.27789587109525615,0.0,0.4216258422689077,-0.22327310400140962,SELL,2025-03-07,-0.0415221942865153,JPM,0.0415221942865153,0.8474447031377695,1.1101382852152333
-0.0052414984,0.0,0.23602568130396304,-0.17049485651630925,0.9866476341696174,-0.5263040883047947,0.0,0.6083732132527082,-0.38482668680293897,SELL,2025-03-10,-0.0132633181571498,JPM,0.0132633181571498,0.8586846318560771,1.095414167939991
-0.0034033954,0.0,0.23735864647479,-0.18149684714732572,0.9929421004587755,0.17146952930157555,0.0,0.6134927022908173,-0.0369637758073757,HOLD,2025-03-11,-0.0054115356531765,JPM,0.0,0.8586846318560771,1.089486295115189
-0.0032390086,0.0,0.23743014711800964,-0.18592620614122524,0.9910091312127445,0.2338734164192915,0.0,0.613059068482593,-0.005675105486872847,HOLD,2025-03-12,-0.0118911528114993,JPM,0.0,0.8586846318560771,1.07653104709394
-0.0031050006,0.0,0.23803244005374324,-0.19560648202383701,0.9858762588879257,0.28474501988666745,0.0,0.612884107749205,0.019795688393492716,HOLD,2025-03-13,0.032195090482934,JPM,0.0,0.8586846318560771,1.111190061562817
-0.0032712985,0.0,0.2472156748351136,-0.19560648202383701,1.023807258267984,0.22161564830991565,0.0,0.6464590927615093,-0.018483994397344022,HOLD,2025-03-14,0.0064102243253851,JPM,0.0,0.8586846318560771,1.1183130391255731
-0.003160825,0.0,0.24758605819387608,-0.19560648202383701,1.0272949662873938,0.263553175066924,0.0,0.6484239491503107,0.0020917977033998725,HOLD,2025-03-17,0.0044457130245163,JPM,0.0,0.8586846318560771,1.1232847379691002
-0.0035901675,0.0,0.24755125837588024,-0.19560648202383701,1.0059078617024302,0.1005678203739806,0.0,0.6416705126564759,-0.07805019234430488,HOLD,2025-03-18,0.0176193694566237,JPM,0.0,0.8586846318560771,1.1430763067723646
-0.003733634,0.0,0.24007536483252834,-0.19560648202383701,0.9921659885209537,0.04610561737973917,0.0,0.6196831254514754,-0.1008838164004255,HOLD,2025-03-19,-0.0004183116620453,JPM,0.0,0.8586846318560771,1.142598144622634
-0.0033728397,0.0,0.239100520383837,-0.19560648202383701,0.9926368343036527,0.18306896705206888,0.0,0.6175218041672501,-0.03196987730741559,HOLD,2025-03-20,0.0109619577021884,JPM,0.0,0.8586846318560771,1.1551232571545864
-0.0031839367,0.0,0.23670663731329208,-0.19560648202383701,0.9792200254233917,0.2547796000724687,0.0,0.6076687355773275,0.0058560529207688505,HOLD,2025-03-21,0.0266109624789885,JPM,0.0,0.8586846318560771,1.185862198809334
-0.002917408,0.0,0.24263973889220872,-0.19560648202383701,1.0098367904130554,0.3559582038802658,0.0,0.631266774150872,0.0517257471099585,HOLD,2025-03-24,0.012376008736707,JPM,0.0,0.8586846318560771,1.200538439742329
-0.0029733302,0.0,0.24166548669207355,-0.19560648202383701,1.0057702675192495,0.3347292325992728,0.0,0.6276915647260182,0.04182630335443274,HOLD,2025-03-25,-0.0003981645366115,JPM,0.0,0.8586846318560771,1.200060427910785
-0.0033780895,0.0,0.24161489072488812,-0.19560648202383701,0.9898502968990102,0.18107605809228255,0.0,0.6226060285940294,-0.033983176672664595,HOLD,2025-03-26,-0.0115923305510837,JPM,0.0,0.8586846318560771,1.1861489307491682
-0.0031475024,0.0,0.2422649848750757,-0.19560648202383701,0.9962306246748938,0.2686106494293088,0.0,0.6261354322991676,0.009078238254820875,HOLD,2025-03-27,-0.0212397260091692,JPM,0.0,0.8586846318560771,1.1609554524539867
-0.0028531551,0.0,0.24583114695669425,-0.19560648202383701,1.0077106919902294,0.38034964357363443,0.0,0.638160057248186,0.06254281033718001,HOLD,2025-03-28,0.0100886017930112,JPM,0.0,0.8586846318560771,1.1726678697132202
-0.0027687587,0.0,0.246614698215924,-0.19560648202383701,1.0134611145846306,0.41238788155102446,0.0,0.6418089746364568,0.07783214584822087,HOLD,2025-03-31,-0.0066857341543568,JPM,0.0,0.8586846318560771,1.1648277240849618
-0.002595284,0.0,0.2470603470891494,-0.19560648202383701,1.0057101770019763,0.4782416824436728,0.0,0.6404464964051695,0.1110315419408025,HOLD,2025-04-01,0.0088648582241466,JPM,0.0,0.8586846318560771,1.1751537567145305
-0.0025427146,0.0,0.24615819310209935,-0.19560648202383701,1.0071242596374583,0.49819787663594406,0.0,0.6387515011599141,0.1213486380859892,HOLD,2025-04-02,-0.0696851725714797,JPM,0.0,0.8586846318560771,1.0932629643798557
-0.0025047269,0.0,0.2848572453289685,-0.19560648202383701,1.1403235756053531,0.512618621748457,0.0,0.7719285076375546,0.10192360934671754,HOLD,2025-04-03,-0.0748383196351653,JPM,0.0,0.8586846318560771,1.0114450012063076
-0.0023387065,0.0,0.32195462373576095,-0.24423935105631034,1.1948672379847936,0.575642649838535,0.0,0.8767789782372422,0.11246552927181905,HOLD,2025-04-04,0.0197832610446588,JPM,0.0,0.8586846318560771,1.0314546816974874
-0.001206358,0.0,0.32505001393009686,-0.24423935105631034,1.1961787477715866,1.0,0.0,0.8845171696326222,0.3230965660734756,BUY,2025-04-07,0.0113317056770305,JPM,0.0113317056770305,0.8684149933736596,1.0431428225696786
-0.0008858405,0.0,0.32522319383774034,-0.24423935105631034,1.167567637090196,1.0,0.0,0.8760028738516451,0.324799425229671,BUY,2025-04-08,0.0805551933010211,JPM,0.0805551933010211,0.9383703310303797,1.1271733942823519
-0.00081140175,0.0,0.36405885869870286,-0.24423935105631034,1.0187509883998025,1.0,0.0,0.8510295194483296,0.32979409611033406,BUY,2025-04-09,-0.0308525624107915,JPM,-0.0308525624107915,0.9094192018278299,1.0923972067874719
-0.0007085977,0.0,0.3682145413920925,-0.24423935105631034,1.011713012093028,1.0,0.0,0.8488342425665878,0.3302331514866824,BUY,2025-04-10,0.040024658630366,JPM,0.040024658630366,0.9458183949328888,1.136120032077906
-0.0018048864,0.0,0.37539046778833457,-0.24423935105631034,1.0299646512143086,0.620709207054549,0.0,0.8545272713109832,0.13944914926507787,HOLD,2025-04-11,-0.006265991946919,JPM,0.0,0.9458183949328888,1.1290011131061723
-0.0015323637,0.0,0.37515215104185323,-0.24423935105631034,1.0238163359673673,0.7149958224129263,0.0,0.8521556609524364,0.18706677901597582,HOLD,2025-04-14,-0.0067738979717316,JPM,0.0,0.9458183949328888,1.1213533747560198
-0.00073296856,0.0,0.37295501057173003,-0.24423935105631034,1.0193701655441623,0.9915682403602604,0.0,0.8465847205333494,0.3264671760734603,BUY,2025-04-15,-0.0150989997808271,JPM,-0.0150989997808271,0.9315374831950949,1.104422060396349
-0.0005961694,0.0,0.3724201129224844,-0.24423935105631034,1.0097215364299679,1.0,0.0,0.8425565065350019,0.3314886986929996,BUY,2025-04-16,0.0102348797236944,JPM,0.0102348797236944,0.9410716572937097,1.1157256873487005
-0.00022834912,0.0,0.3732426231165357,-0.24423935105631034,1.0137478767386874,1.0,0.0,0.8453787344305747,0.33092425311388507,BUY,2025-04-17,-0.0128038991022679,JPM,-0.0128038991022679,0.929022270745717,1.1014400482220792
6.424636e-05,0.0,0.37284086963252144,-0.24423935105631034,1.0018949916264008,1.0,0.0,0.8409165230150633,0.3318166953969873,BUY,2025-04-21,0.028822129788224,JPM,0.028822129788224,0.9557986712093006,1.1331858962458838
0.0005245963,0.0,0.3781571530277051,-0.24423935105631034,1.0054682693754684,1.0,0.0,0.8468863901268051,0.33062272197463893,BUY,2025-04-22,0.0224543569635746,JPM,0.0224543569635746,0.9772605157579446,1.1586308568662773
0.0003773924,0.0,0.38120702730592204,-0.24423935105631034,1.0191498183786718,0.9580252324686813,0.0,0.851153922003012,0.30878183183373825,BUY,2025-04-23,0.0156093351775989,JPM,0.0156093351775989,0.9925149027042436,1.1767163142582118
0.0002709115,0.0,0.3825780844295531,-0.24423935105631034,1.01640417963937,0.9276625109373522,0.0,0.8502975057567393,0.2937717543173282,BUY,2025-04-24,-0.0044555113136275,JPM,-0.0044555113136275,0.9880927413263009,1.1714734414071042
0.00021777861,0.0,0.38263551496269,-0.24423935105631034,1.0122609055383238,0.9125118205954719,0.0,0.8490051408137101,0.2864548821349939,BUY,2025-04-25,-0.0013550115506394,JPM,-0.0013550115506394,0.9867538642487007,1.1698860813627303
0.00042948127,0.0,0.3823326306219963,-0.24423935105631034,1.0118946917446159,0.9728782235186406,0.0,0.8483333496609027,0.31677244182713976,BUY,2025-04-28,0.0057561410155291,JPM,0.0057561410155291,0.9924337586389345,1.176620110619159
0.0005235672,0.0,0.38257040249684177,-0.24423935105631034,1.0120633170668962,0.9997065551030477,0.0,0.8488236475034414,0.33008854805083554,BUY,2025-04-29,0.0,JPM,0.0,0.9924337586389345,1.176620110619159
0.00026013702,0.0,0.38257357529051095,-0.24423935105631034,1.013474023885794,0.9245901990402432,0.0,0.8492695140446415,0.2924411967111933,BUY,2025-04-30,0.0092798111281591,JPM,0.0092798111281591,1.0016433564763128,1.1875389230152984
-3.991928e-05,0.0,0.38301102864428715,-0.24423935105631034,1.0154235189072613,0.8390300104935564,0.0,0.8499916192717341,0.24951668139243138,BUY,2025-05-01,0.0227630602285926,JPM,0.0227630602285926,1.0244438245273528,1.2145709430436937
-0.00042600185,0.0,0.38553949176184404,-0.24423935105631034,1.0193625104287807,0.7289396791664375,0.0,0.8512202646447292,0.19422578665427292,HOLD,2025-05-02,0.0001980816831681,JPM,0.0,1.0244438245273528,1.214811527300419
-0.00080654304,0.0,0.38210523073697134,-0.24423935105631034,1.0140366264150644,0.6204294563643147,0.0,0.8433204643472245,0.14155063531271242,HOLD,2025-05-05,-0.013105881687668,JPM,0.0,1.0244438245273528,1.1988903511508044
-0.00080870744,0.0,0.3828518068292422,-0.24423935105631034,1.0174780960582717,0.6198122839467035,0.0,0.845750127037781,0.14075611656579556,HOLD,2025-05-06,0.0005617073093668,JPM,0.0,1.0244438245273528,1.1995637766241753
-0.0010674279,0.0,0.3814173754349867,-0.24423935105631034,1.0243184929592883,0.5460388909585026,0.0,0.8452780378508582,0.10396383790907962,HOLD,2025-05-07,0.0163599394699156,JPM,0.0,1.0244438245273528,1.2191885674000502
-0.0014548628,0.0,0.3817463262524854,-0.24423935105631034,1.026450178568344,0.4355629466321651,0.0,0.8465405110168471,0.048473371112713104,HOLD,2025-05-08,-0.0015387045217569,JPM,0.0,1.0244438245273528,1.2173125964385174
-0.001767748,0.0,0.3817081471413591,-0.24423935105631034,1.0267764691660806,0.3463446342505627,0.0,0.8465729323541853,0.00385773065444428,HOLD,2025-05-09,0.0275406789056238,JPM,0.0,1.0244438245273528,1.2508382117848018
-0.002046517,0.0,0.38609421623454093,-0.24423935105631034,1.0223953578353808,0.26685445790375284,0.0,0.8521662666639674,-0.037006024380917074,HOLD,2025-05-12,0.0113823971581261,JPM,0.0,1.0244438245273528,1.2650757490918967
-0.0020485204,0.0,0.38686570049761737,-0.24423935105631034,1.0236038946182728,0.26628319417179824,0.0,0.8525432319654368,-0.03736704930718826,HOLD,2025-05-13,0.0099997789920278,JPM,0.0,1.0244438245273528,1.2777262269909897
-0.0020863432,0.0,0.386592026210695,-0.24423935105631034,1.02302024788463,0.2554981318372842,0.0,0.8518670108860711,-0.04262433625857212,HOLD,2025-05-14,0.006964234958843,JPM,0.0,1.0244438245273528,1.286624612648831
-0.0021325322,0.0,0.38686707428290235,-0.24423935105631034,1.0240608987399074,0.24232747170189306,0.0,0.8526857801269189,-0.049373420174437244,HOLD,2025-05-15,0.0002617023904059,JPM,0.0,1.0244438245273528,1.2869613253855163
-0.002219431,0.0,0.3757074745060505,-0.24423935105631034,1.0155227614249458,0.21754852950844206,0.0,0.8298719307840803,-0.05720012140259503,HOLD,2025-05-16,-0.0100163743121743,JPM,0.0,1.0244438245273528,1.274070639025163
-0.0022203922,0.0,0.37575646613001695,-0.24423935105631034,1.019994020381385,0.21727444610065816,0.0,0.8313550634571638,-0.05763378964110369,HOLD,2025-05-19,0.0030201189854675,JPM,0.0,1.0244438245273528,1.2779184839509097
-0.003576167,0.0,0.3750377203616016,-0.24423935105631034,1.0176772396761073,-0.16932082790240954,0.0,0.8293345926394682,-0.2505273324790984,SELL,2025-05-20,-0.0174645468176327,JPM,0.0174645468176327,1.0423352716628453,1.255600216758831
-0.0050458815,0.0,0.37549721217154547,-0.24423935105631034,1.0167274142192624,-0.5884056787447335,0.0,0.829868018519606,-0.46017644307628797,SELL,2025-05-21,-0.00141746337626,JPM,0.00141746337626,1.0438127437362115,1.2538204494363512
-0.007993951,0.0,0.37538593069084386,-0.24423935105631034,1.0167044275111892,-1.0,0.0,0.8296599100096431,-0.6659319820019286,SELL,2025-05-22,0.0001534568033185,JPM,-0.0001534568033185,1.0436525635692946,1.254012856714457
-0.008164536,0.0,0.3753850932930112,-0.24423935105631034,1.025485027686567,-1.0,0.0,0.8323972319064725,-0.6664794463812945,SELL,2025-05-23,0.0175673288810118,JPM,-0.0175673288810118,1.0253183757475617,1.276042512989377
-0.0071109496,0.0,0.3745019980930013,-0.24423935105631034,1.0193004141294282,-0.7574932999926817,0.0,0.8288735492830355,-0.5445213598529479,SELL,2025-05-27,-0.0067849436614193,JPM,0.0067849436614193,1.032275103162027,1.267384636429168
-0.0068015773,0.0,0.3733935558971331,-0.24423935105631034,1.0213640541231066,-0.6862842795016483,0.0,0.8275157476067527,-0.5086452892721747,SELL,2025-05-28,0.0033397988885759,JPM,-0.0033397988885759,1.0288275119197818,1.2716174462293124
-0.007190002,0.0,0.3638266818830942,-0.24423935105631034,1.0069748070264901,-0.7756889948608563,0.0,0.8057527772342647,-0.5489950528772811,SELL,2025-05-29,-0.0013994908685555,JPM,0.0013994908685555,1.0302673466280323,1.2698378292250185
-0.007353008,0.0,0.36377816154907794,-0.24423935105631034,1.009986036708573,-0.8132085064466104,0.0,0.8066044241786303,-0.5679251380590312,SELL,2025-05-30,0.0024999804679777,JPM,-0.0024999804679777,1.027691698384667,1.2730123989955804
-0.008017803,0.0,0.3611393705900177,-0.24423935105631034,1.0076634162775715,-0.9662260868096116,0.0,0.801115148432039,-0.6433360730912137,SELL,2025-06-02,0.0060831630511342,JPM,-0.0060831630511342,1.021440082217096,1.280756340984786
-0.007912571,0.0,0.35910723814088463,-0.24423935105631034,1.0121650891323828,-0.9420045658644189,0.0,0.7988499277634701,-0.6307722684849035,SELL,2025-06-03,-0.0076989055082788,JPM,0.0076989055082788,1.029304052892454,1.2708959189364153
-0.008616747,0.0,0.3481493700946526,-0.24423935105631034,0.9941937803067259,-1.0,0.0,0.7734579577606173,-0.6546915915521234,SELL,2025-06-04,-0.008591310991927,JPM,0.008591310991927,1.0381471241161038,1.2599772568584617
-0.008382019,0.0,0.34737698433363673,-0.24423935105631034,0.9928441993713354,-0.9486447467737045,0.0,0.7716423181452768,-0.6286508370159076,SELL,2025-06-05,0.0144304484287172,JPM,-0.0144304484287172,1.0231661955801252,1.2781592936849144
-0.0082249865,0.0,0.34780898869877463,-0.24423935105631034,0.9956817733614913,-0.914288198759585,0.0,0.7733074715105901,-0.6118055936819106,SELL,2025-06-06,0.0038006474166547,JPM,-0.0038006474166547,1.0192775016220852,1.2830171265025312
-0.008198973,0.0,0.34644218751687306,-0.24423935105631034,0.9958948016932363,-0.9085968032728846,0.0,0.7709059161853717,-0.6084795848735167,SELL,2025-06-09,0.0069731242169324,JPM,-0.0069731242169324,1.0121699529917498,1.291963764298085
-0.007967999,0.0,0.3412318988264926,-0.24423935105631034,0.9876904358793995,-0.8580628735385095,0.0,0.7589387167332929,-0.5808191801159134,SELL,2025-06-10,-0.0016755363089102,JPM,0.0016755363089102,1.0138658804987755,1.2897990321012074
-0.0066721058,0.0,0.3412632115701035,-0.24423935105631034,0.9880671284636243,-0.5745392911783544,0.0,0.7591127549522235,-0.43909219657962195,SELL,2025-06-11,0.0003358794675203,JPM,-0.0003358794675203,1.0135253437666965,1.2902322491133178
-0.006797215,0.0,0.34127269239569036,-0.24423935105631034,0.9947094693210242,-0.60191146086812,0.0,0.7612017450314057,-0.4531960794403411,SELL,2025-06-12,-0.0122651540932604,JPM,0.0122651540932604,1.0259563882854197,1.274407351761849
-0.0071567036,0.0,0.34112856030952293,-0.24423935105631034,0.9934245631054767,-0.6805626149058421,0.0,0.7605407025300025,-0.4923894479589216,SELL,2025-06-13,0.0204188101884097,JPM,-0.0204188101884097,1.0050075795314333,1.3004292335801881
-0.0073234625,0.0,0.343153321314833,-0.24423935105631034,0.9971204406863665,-0.7170471652672754,0.0,0.7653495825570703,-0.5115934991450518,SELL,2025-06-16,-0.003106976079671,JPM,0.003106976079671,1.0081301140409253,1.2963888310581495
-0.0071846293,0.0,0.3428634450511705,-0.24423935105631034,0.9955551267078917,-0.6866723734136537,0.0,0.7643379085537393,-0.49620376841757474,SELL,2025-06-17,0.0164738045925592,JPM,-0.0164738045925592,0.9915223755383407,1.3177452873369777
-0.0067361724,0.0,0.3403956818527149,-0.24423935105631034,0.9888884147073354,-0.5885561807967545,0.0,0.757802450196323,-0.4458385804376419,SELL,2025-06-18,0.0037960967437731,JPM,-0.0037960967437731,0.9877584606771814,1.32274757593136
-0.0060401754,0.0,0.3397306828184033,-0.24423935105631034,0.987925177681968,-0.43628162394907555,0.0,0.7563012243491316,-0.3694010568443641,SELL,2025-06-20,0.0118909261287749,JPM,-0.0118909261287749,0.9760130977881967,1.338476269643776
-0.0059285555,0.0,0.34031733392125524,-0.24423935105631034,0.9935270072903561,-0.41186072729595447,0.0,0.7591078431306294,-0.3577519322741031,SELL,2025-06-23,0.0107450489859548,JPM,-0.0107450489859548,0.965525789241529,1.3528582627276364
-0.0055727903,0.0,0.3395712834194748,-0.24423935105631034,0.9910889509067538,-0.33402420189164106,0.0,0.7570002405960251,-0.3184121490650256,SELL,2025-06-24,0.0099552620432703,JPM,-0.0099552620432703,0.9559137270000941,1.3663263212404935
-0.005030566,0.0,0.33628970511091943,-0.24423935105631034,0.9877597175145917,-0.21539299371898668,0.0,0.7500363163850785,-0.2577037601365091,SELL,2025-06-25,0.0165105883551472,JPM,-0.0165105883551472,0.940131028950561,1.388885172689298
-0.0051337546,0.0,0.3371292191039882,-0.24423935105631034,0.9892515060978988,-0.23796923806591974,0.0,0.7520175252079258,-0.26938812407454504,SELL,2025-06-26,-0.005679769817747,JPM,0.005679769817747,0.9454707567935219,1.3809966246051408
-0.004820766,0.0,0.3370114509688322,-0.24423935105631034,0.9884270950545125,-0.16949164353120838,0.0,0.7515477245991838,-0.23505536668544097,SELL,2025-06-27,0.0097523107259744,JPM,-0.0097523107259744,0.9362502321909493,1.3944645327998122
-0.004700274,0.0,0.3370815900778071,-0.24423935105631034,0.9887471074626168,-0.14312965360353547,0.0,0.7517741911222972,-0.22191966502622718,SELL,2025-06-30,0.0017247415905912,JPM,-0.0017247415905912,0.9346354424762888,1.3968696237761364
-0.0043575848,0.0,0.3010885897391523,-0.24423935105631034,0.9287907343689934,-0.06815397688871383,0.0,0.668080903452707,-0.16769316913489832,HOLD,2025-07-01,0.0054750196712447,JPM,0.0,0.9346354424762888,1.404517512444475
-0.0039882995,0.0,0.25193678626655014,-0.24423935105631034,0.8437184949249287,0.012640560168000858,0.0,0.552792944092965,-0.10423830873459257,HOLD,2025-07-02,0.0185822854714923,JPM,0.0,0.9346354424762888,1.4306166578104287
-0.00425612,0.0,0.2516600391693818,-0.24423935105631034,0.8536249770818254,-0.0459548762379377,0.0,0.5553832456265178,-0.13405408724427242,HOLD,2025-07-03,-0.0136148486496527,JPM,0.0,0.9346354424762888,1.4111390285386678
-0.0044222753,0.0,0.2544062813133374,-0.24423935105631034,0.8885741729304226,-0.08230736723343501,0.0,0.5712433847456302,-0.15540236056584356,HOLD,2025-07-07,-0.031475934416171,JPM,0.0,0.9346354424762888,1.3667221090242854
-0.0045452844,0.0,0.21282440482950554,-0.24423935105631034,0.9767570526385894,-0.1092200639702483,0.0,0.5236657990998925,-0.15934319180510265,HOLD,2025-07-08,0.0013439000531665,JPM,0.0,0.9346354424762888,1.3685588469392669
-0.003908431,0.0,0.20063275152852647,-0.24423935105631034,0.9857201248960002,0.030114687848994626,0.0,0.5044473490731713,-0.08583212589013696,HOLD,2025-07-09,0.0177638031139404,JPM,0.0,0.9346354424762888,1.3928696568461374
-0.003331611,0.0,0.18829286989430846,-0.24423935105631034,0.9268106957814417,0.15631495865602174,0.0,0.46379053955805105,-0.01460062858359934,HOLD,2025-07-10,-0.0046151893635991,JPM,0.0,0.9346354424762888,1.3864412996209812
-0.0036142925,0.0,0.18795836606880537,-0.24423935105631034,0.9438298754614998,0.09446814014741145,0.0,0.46849513486773997,-0.04646495689984227,HOLD,2025-07-11,0.0064145702815789,JPM,0.0,0.9346354424762888,1.3953347247786836
-0.0041622333,0.0,0.18681976565641023,-0.24423935105631034,0.938161028776593,-0.025413759485435783,0.0,0.46467096946298925,-0.10564107363531575,HOLD,2025-07-14,-0.0074473142644885,JPM,0.0,0.9346354424762888,1.3849432285791032
-0.0039379606,0.0,0.18416728075314695,-0.24423935105631034,0.9686028883474077,0.023654018113508535,0.0,0.4693768230190776,-0.08204835554706126,HOLD,2025-07-15,-0.0025474821431498,JPM,0.0,0.9346354424762888,1.3814151104350216
-0.003588155,0.0,0.18413621776525035,-0.24423935105631034,0.9706600279674471,0.10018666512611984,0.0,0.4699623937153182,-0.043899146180003734,HOLD,2025-07-16,0.0142746307375238,JPM,0.0,0.9346354424762888,1.4011343010317174
-0.004103996,0.0,0.18216427049198103,-0.24423935105631034,1.0333140871696567,-0.012672240413506897,0.0,0.4859446686608815,-0.10352505393892975,HOLD,2025-07-17,0.0047257181350359,JPM,0.0,0.9346354424762888,1.407755666807724
-0.0044510216,0.0,0.17472929938708445,-0.24423935105631034,1.016583256745275,-0.08859666171819625,0.0,0.46730084474300604,-0.13775849980769933,HOLD,2025-07-18,-0.0010299864220325,JPM,0.0,0.9346354424762888,1.4063056975853727
-0.004733634,0.0,0.17053078683499712,-0.24423935105631034,0.9988403311146588,-0.15042836209859878,0.0,0.45418533142724826,-0.16605124733474905,HOLD,2025-07-21,0.0015809907427972,JPM,0.0,0.9346354424762888,1.4085290538747983
-0.004473556,0.0,0.1686151772029743,-0.24423935105631034,1.0273308698940262,-0.09352687804646831,0.0,0.4596130908956992,-0.13868605720237398,HOLD,2025-07-22,0.0182892425090848,JPM,0.0,0.9346354424762888,1.4342899833222063
-0.0041682487,0.0,0.17071678732905254,-0.24423935105631034,1.0627451922730715,-0.02672984614854146,0.0,0.47445431383876163,-0.10825578584202306,HOLD,2025-07-23,-0.0007077360380385,JPM,0.0,0.9346354424762888,1.4332748846120114
-0.0042931363,0.0,0.1706443391612797,-0.24423935105631034,1.0623928064531167,-0.054053532810653726,0.0,0.4742135800242553,-0.12186948241017792,HOLD,2025-07-24,0.006980222214298,JPM,0.0,0.9346354424762888,1.4432794618007756
-0.004506495,0.0,0.1707335111348877,-0.24423935105631034,1.0647269781786923,-0.10073347754043982,0.0,0.4751026678607735,-0.1453872723423746,HOLD,2025-07-25,-0.0011384684220042,JPM,0.0,0.9346354424762888,1.4416363337093883
-0.0046605105,0.0,0.1708481618691193,-0.24423935105631034,1.0655814878748764,-0.13442994751110604,0.0,0.4755762277817954,-0.1623302193119121,HOLD,2025-07-28,-0.0041572107586987,JPM,0.0,0.9346354424762888,1.4356431476327607
-0.00438872,0.0,0.17110827581114016,-0.24423935105631034,1.0666700363190285,-0.07496592978845895,0.0,0.47638544849801434,-0.13276005459383233,HOLD,2025-07-29,0.0087193654493207,JPM,0.0,0.9346354424762888,1.4481610448917839
-0.0041754125,0.0,0.16662048158254064,-0.24423935105631034,1.032223743256981,-0.02829718691343741,0.0,0.45753749186565157,-0.10565609182984903,HOLD,2025-07-30,-0.0113140261684407,JPM,0.0,0.9346354424762888,1.4317765129337618
-0.0042865817,0.0,0.16909636809803386,-0.24423935105631034,1.0633531327020582,-0.05261947661455846,0.0,0.4717179864692451,-0.12065333560112826,HOLD,2025-07-31,-0.0231905143658165,JPM,0.0,0.9346354424762888,1.3985728791419327
-0.004545004,0.0,0.1743296138295916,-0.24423935105631034,1.0842903412223366,-0.10915871631251395,0.0,0.4876982515253395,-0.15211900846132487,HOLD,2025-08-01,0.016898602473774,JPM,0.0,0.9346354424762888,1.422206806257154
-0.005080336,0.0,0.17670058045820297,-0.24423935105631034,1.0884890351295216,-0.22628198418059642,0.0,0.4932891052865408,-0.21179881314760637,SELL,2025-08-04,-0.009821156882203,JPM,0.009821156882203,0.9438146437845157,1.4082390900939656
-0.004524639,0.0,0.1763299417908365,-0.24423935105631034,1.0879168254823335,-0.10470313482264682,0.0,0.4924413682626492,-0.15083984106385326,HOLD,2025-08-05,-6.863507361143384e-05,JPM,0.0,0.9438146437845157,1.4081424355003545
-0.0041759294,0.0,0.17621303126775148,-0.24423935105631034,1.0740750975085793,-0.028410277513590376,0.0,0.4879127707971844,-0.11178769291623208,HOLD,2025-08-06,-0.0151363001448053,JPM,0.0,0.9438146437845157,1.386828368949984
-0.004200021,0.0,0.1719543379984663,-0.24423935105631034,1.1814172119300197,-0.033681187752789055,0.0,0.5137049617675167,-0.11958158622989787,HOLD,2025-08-07,0.0063426516851594,JPM,0.0,0.9438146437845157,1.3956245382413317
-0.0045188833,0.0,0.17106006856706574,-0.24423935105631034,1.1678587520886137,-0.10344386694240004,0.0,0.5078610610494905,-0.15329414568109812,HOLD,2025-08-08,0.0027704330748479,JPM,0.0,0.9438146437845157,1.3994910226221449
-0.0048147747,0.0,0.1702004969427976,-0.24423935105631034,1.160587516680599,-0.16818082961614622,0.0,0.5040409166834833,-0.18489859814476978,HOLD,2025-08-11,0.0113620655043489,JPM,0.0,0.9438146437845157,1.415392131293926
-0.004227923,0.0,0.1710318896214797,-0.24423935105631034,1.1516967716056923,-0.03978576102704723,0.0,0.5027689539452128,-0.12044667130256619,HOLD,2025-08-12,-0.0079220694534628,JPM,0.0,0.9438146437845157,1.4041792965259305
-0.0041190404,0.0,0.17213403609071404,-0.24423935105631034,1.1600840849956944,-0.015963747910003545,0.0,0.5073752360447573,-0.10945692116395324,HOLD,2025-08-13,0.0124944066080172,JPM,0.0,0.9438146437845157,1.421723683607285
